CUST_ID,CUST_ROLE,CUST_NAME,BIRTH_DT,TAX_ID,HOME_PHN_NUM,WORK_PHN_NUM,MOBILE_PHN_NUM,ADR_LINE_1,ADR_LINE_2,CITY,STATE,ZIPCD,EMAIL
4622866,PRIMARY,Alia Conway,1960-06-22,19A4XHQAx,8800910249,9636647374,,34116 S CREEK LANE,APT 236,RAMONA,CA,92065711923,alia.conway@a.co
4638664,PRIMARY,Isai Meza,1964-09-20,HHoCF8NKB,,9248094559,4430064361,22347 TAUNGATARA STREAM DRIVE,,LOS ANGELES,CA,90065510571,isai.meza@a.co
4638665,BUSINESS,Koen Paul,1964-09-20,,5537140262,4430064361,,22347 TAUNGATARA STREAM DRIVE,,LOS ANGELES,CA,90065510571,koen.paul@a.co
6020197,PRIMARY,Alaina Estrada,1966-08-08,yeGeO1nWr,9017173476,,,772 HORORATA PASTURES COURT,APT 142,PORTSMOUTH,NH,3801376512,alaina.estrada@a.co
6084907,PRIMARY,Miranda Duffy,1938-12-06,I5A28z0Q7,1267273050,1267273050,1267273050,94879 SHEER SPUR STREET,,HEMET,CA,92545787441,miranda.duffy@a.co
6414295,PRIMARY,Ada Blevins,1960-09-27,CDWuAX3MA,,7365367574,7708466058,10299 MOUNT MORRISON CIRCLE,APT 48,SAN FRANCISCO,CA,94134331800,ada.blevins@a.co
6414296,BUSINESS,Marley Howe,1960-09-27,,,7705055192,,8622 TAKOU BAY CIRCLE,,BELMONT,CA,94002207407,marley.howe@a.co
6694386,PRIMARY,Tori Warner,1946-10-28,IU5cR9BNJ,,278842246,8269942137,37268 HUHATAHI STREAM BLVD,,CLINTON,TN,37716540949,tori.warner@a.co
6694388,BUSINESS,Jerry Kent,1946-10-28,,5375799848,278842246,,78434 LAMB BAY CREEK COURT,,PHENIX CITY,AL,36867332904,jerry.kent@a.co
7062362,BUSINESS,Shawn Medina,1944-07-08,,5225301249,5225305182,,67964 RED LION COL ROAD,,OAKLAND,NJ,7436271301,shawn.medina@a.co
7305180,PRIMARY,Vance Nolan,1944-01-13,zqchleo2b,1166655979,,8911556876,5513 RANGATIRA CIR,,RESEDA,CA,91335482438,vance.nolan@a.co
7305182,BUSINESS,Zoey Bullock,1944-01-13,,8491932992,114715952,,80213 PINERIDGE DRIVE,,CANOGA PARK,CA,91304663113,zoey.bullock@a.co
7478266,PRIMARY,Aaliyah Barrett,1978-01-21,A5CDaFqEH,9213138591,9288674999,,89787 MUSIC CREEK DR,APT 6,KAILUA,HI,96734404467,aaliyah.barrett@a.co
7478267,BUSINESS,Brendon Barrett,1978-01-21,,9213138591,9288674999,,89787 MUSIC CREEK DR,APT 797,KAILUA,HI,96734404467,brendon.barrett@a.co
7585456,PRIMARY,Colby Ortega,1937-10-10,JhOuy5UFZ,5582029641,,,90613 GRANDVIEW CREEK LN,APT 1157,MADISON,WI,53715149514,colby.ortega@a.co
7585457,BUSINESS,Cedric Yoder,1937-10-10,,9054778906,,,29225 STAG POOL ROAD,APT 1040,MESQUITE,NV,89027218626,cedric.yoder@a.co
7740380,PRIMARY,Ashlyn Serrano,1972-10-15,CtApuiN7G,8087432721,,8087432721,26083 HORORUA STREAM ALLEY,APT 581,ENCINITAS,CA,92024104944,ashlyn.serrano@a.co
7740381,BUSINESS,Bella Cardenas,1972-10-15,Am3q6auFK,8350583319,,,5530 ROTOKIEKIE CREEK CT,APT 720,ABERDEEN,SD,57401106504,bella.cardenas@a.co
7957519,BUSINESS,Lucy Waters,1969-11-12,AEc9k2c9f,5456418904,,,79082 HEATHCOTE VALLEY LANE,,LONG BEACH,CA,90803486716,lucy.waters@a.co
8174939,PRIMARY,Yasmine Briggs,1959-03-13,kua66nMgl,1138840916,216760766,,68352 MOTUKORARI ISLAND ST,,COLLIERVILLE,TN,38017146034,yasmine.briggs@a.co
8408264,BUSINESS,Ricardo Palmer,1963-07-15,,4249098808,4217953866,,94601 KIDNAP POINT DRIVE,,ROCKVILLE,MD,20852371525,ricardo.palmer@a.co
8483320,PRIMARY,Jennifer Avila,1974-10-26,PtQnTr37j,,195525747,9362210657,56248 NICHOLSONS KNOB ALLEY,,LEES SUMMIT,MO,64064115233,jennifer.avila@a.co
8483323,BUSINESS,Valentin Owens,1974-10-26,9Eilz4Ang,9397787453,195525747,,44566 CLIFF COVE STREET,,LEES SUMMIT,MO,64064138001,valentin.owens@a.co
8541623,PRIMARY,Kairon Butler,1954-01-24,XMEUeE3cQ,9148319434,,9148319434,86600 PATUROA BAY WAY,,LORETTO,TN,38469324288,kairon.butler@a.co
8541624,BUSINESS,Brenda Burnett,1954-01-24,8qAjsmsbX,1713749175,,,77470 CONCORD LANE,APT 788,CAPE CORAL,FL,33914717938,brenda.burnett@a.co
8566470,PRIMARY,Madeleine Acevedo,1956-08-09,H51JUE3gL,,,1308312634,51606 RUKAWAHAKURA ISLAND BLVD,,PRESCOTT,AZ,86305552175,madeleine.acevedo@a.co
8566474,BUSINESS,Dominique Andrade,1956-08-09,BaE1Dncz8,2595943954,1632044010,,99737 OWHITIKI POINT HWY,,NORCO,CA,92860230650,dominique.andrade@a.co
8871583,PRIMARY,Ezekiel Allison,1948-06-29,bDeUPH1Kq,316195085,3298561421,313610167,17069 DIVERS COL HWY,,RIPON,CA,95366211603,ezekiel.allison@a.co
8871586,BUSINESS,Landon Sanchez,1948-06-29,,316195085,3298561421,,17069 DIVERS COL HWY,,RIPON,CA,95366211603,landon.sanchez@a.co
8920521,PRIMARY,Kaeden Baxter,1939-07-25,0q7ewF1Jx,1420863704,7710754142,,51205 MOUNT HEIM BLVD,,IRVINE,CA,92612158275,kaeden.baxter@a.co
8992714,BUSINESS,Raquel Strong,1959-05-07,,8637676742,4110043903,,14646 SUNSET SADDLE BLVD,,KATY,TX,77494483210,raquel.strong@a.co
9398468,PRIMARY,Cristofer Sutton,1983-11-05,8XkJUaj9x,1190264606,,,42641 MOUNT HYDE CIR,APT 1219,LINCOLN,CA,95648322078,cristofer.sutton@a.co
9487443,PRIMARY,Jakayla Cordova,1976-12-09,,6284972814,,,93648 ATUATUMOE STREAM LANE,,TORONTO,ON,M3A1P9,jakayla.cordova@a.co
9688143,PRIMARY,Cadence Wilkinson,1969-09-17,AqAia2MKr,7600738590,6532289782,5619927322,79459 BOWOOD FARM WAY,APT 902,REDDING,CA,96003150584,cadence.wilkinson@a.co
9844409,PRIMARY,Estrella Winters,1958-12-13,puIDWsmV6,6440897800,1160218899,6440897800,86574 OVER THE RIVER CIRCLE,,SANTA CLARITA,CA,91355303328,estrella.winters@a.co
10235868,PRIMARY,Garrett Smith,1950-09-13,KLegTr9fa,,,,13106 RAUAU POINT CIR,,BOLINGBROOK,IL,60440243972,garrett.smith@a.co
10461182,PRIMARY,Jacob Shaw,1949-09-28,c1IHBpAD7,6215210582,,6212487958,23300 MORIA MARAE LANE,,EAST FALMOUTH,MA,2536051111,jacob.shaw@a.co
10503967,PRIMARY,Kaden Barber,1958-08-04,2Leyo77NK,8632817160,,9701613387,48991 TARAKENA BAY LN,,GALLIPOLIS,OH,45631101710,kaden.barber@a.co
10542711,PRIMARY,Tommy Summers,1948-10-05,Pa7onawat,5566433563,,7760464993,37923 MURRAY CREEK LANE,,DESLOGE,MO,63601330402,tommy.summers@a.co
10790547,PRIMARY,Jamie-Leigh Woodley,1959-01-08,0PGqhmGvY,9639332542,5367811683,9639332542,64551 MATAIRAU WAY,,BELMONT,NC,28012772508,jamie-leigh.woodley@a.co
10792246,PRIMARY,Sheldon Spence,1948-07-15,kdQMzgpzc,,8475562833,8475562833,12774 OHAWAI CIRCLE,,BROOKSVILLE,FL,34604704895,sheldon.spence@a.co
10797166,PRIMARY,Gordon Bryan,1960-10-11,z4Gs1rJRv,2209981840,,,36376 LAKE WAIKAREITI TRACK HIGHWAY,,YUCAIPA,CA,92399503063,gordon.bryan@a.co
10828223,PRIMARY,Kiara Shepherd,1946-04-04,CxEeaHEgV,7339592422,8258779231,9672245,80413 PAKIAKA CIRCLE,,LAS VEGAS,NV,89147441367,kiara.shepherd@a.co
10838650,PRIMARY,Jeffery Nixon,1950-11-29,3ma5pXbaC,7570263341,3420263341,,7765 KINDROYD RD,,BAKERSFIELD,CA,93314471402,jeffery.nixon@a.co
11285281,PRIMARY,Ramiro Vincent,1958-12-31,C8WvbOIoA,1274098028,358777301,1274098028,40405 POHATUARANGITAKA STREAM RD,,EL PASO,TX,79924220752,ramiro.vincent@a.co
11404631,PRIMARY,Roderick Bird,1975-01-29,JXghMH2ow,,1159760033,,41885 OTOREHINAITI RIVER ROAD,,ALEDO,TX,76008169425,roderick.bird@a.co
11483353,PRIMARY,Virgil Johnston,1965-12-08,9Myo8Dkld,5814385912,7096130720,6218235960,25484 OLD PUDDING ROAD,,ATTLEBORO,MA,2703172878,virgil.johnston@a.co
11515613,PRIMARY,Edgar Wiley,1953-04-15,X4kUSJKrK,2150743977,,2150743977,27209 NGAWHENUA STREAM LANE,,SOUTH AMBOY,NJ,8879163643,edgar.wiley@a.co
11621811,PRIMARY,Kian Spears,1961-08-15,AUES27Vbx,,,5323250348,19779 TAWHITINUI BAY DR,,NEWARK,DE,19711299403,kian.spears@a.co
11844600,PRIMARY,Kaylyn Oliver,1967-04-30,PEWHJUcTe,5415736942,,8182294713,90841 MILVERTON LN,,OAKLAND,CA,94602210233,kaylyn.oliver@a.co
11926309,PRIMARY,Aydin Watts,1970-06-15,qtChNgbGl,7450556751,7313538230,7180857414,2191 CORNER WAYS LN,APT 666,WEST DES MOINES,IA,50266693189,aydin.watts@a.co
11976168,PRIMARY,Aspen Mckinney,1942-10-12,JMecOfGBR,1408689138,5115833388,1407548540,99295 TAWHAKARERE STREAM CIRCLE,APT 595,GLENMORA,LA,71433661261,aspen.mckinney@a.co
12024942,PRIMARY,Bryce Mcknight,1950-11-23,jP1DBKIC2,3347598496,7146608162,,86790 PIRIKAHU STREAM ROAD,APT 880,GRAND RAPIDS,MI,49525107474,bryce.mcknight@a.co
12102333,PRIMARY,Keira Huber,1980-11-03,pyIZ9soC4,5375691775,,,0 ORAKIPAOA CREEK LN,,NINE MILE FALLS,WA,99026926905,keira.huber@a.co
12132814,PRIMARY,Armani Monroe,1936-06-02,BDINliugT,2255729119,9878085353,,89551 THREE DUCK LAKE HWY,APT 536,JACKSONVILLE,FL,32211328404,armani.monroe@a.co
12316290,PRIMARY,Kaleb Richmond,1952-11-19,JUoFY0jBY,4417492870,,,74632 RAPARAPAWAI STREAM COURT,,PASADENA,MD,21122631516,kaleb.richmond@a.co
12360095,PRIMARY,Chana Mccullough,1961-04-06,ZHQsvNIXY,8839588455,7657269454,8839588455,93791 MANGAKAIWHIRIA STREAM WAY,APT 1054,WHITTIER,CA,90601121138,chana.mccullough@a.co
12610540,PRIMARY,VANESSA SCHROEDER,1952-07-26,cLsDNuUY2,1478741835,6367972779,3984586896,59193 POTTER CREEK CT,,RED CREEK,NY,13143949497,vanessa.schroeder@a.co
12689571,PRIMARY,DEMARCUS FRENCH,1951-02-02,2xqBOWetS,8938179548,,8933841844,97297 JOLLIES HILL PASS LN,APT 1377,CARROLLTON,GA,30116580034,demarcus.french@a.co
12708907,PRIMARY,SHILOH WATSON,1942-04-26,qaYxcJG1w,5021774449,8331720322,,2158 AONGATETE RIVER BLVD,,HOUSTON,TX,77095361346,shiloh.watson@a.co
12712761,PRIMARY,KAYLIN GRAVES,1941-11-19,k9otdVBDT,4245683497,,,85928 LAGOON HWY,,KENSINGTON,MD,20895313039,kaylin.graves@a.co
12894215,PRIMARY,SAWYER BEASLEY,1969-07-22,ZdG5ANZiO,7885784227,2546665461,,65267 SUPPER COVE LANE,,MISSION,TX,78574358408,sawyer.beasley@a.co
12930972,PRIMARY,SHYANNE KLINE,1953-03-08,RUmCpoi4f,8018088107,,9937419045,23623 KAIAHO POINT DRIVE,,NAHANT,MA,1908135832,shyanne.kline@a.co
13040121,PRIMARY,MYAH SANCHEZ,1978-10-05,8Xg6ncZ5M,158087286,,158087286,89185 AUPIRIPIRI CT,,COLUMBIA,PA,17512129274,myah.sanchez@a.co
13220360,PRIMARY,PERLA ATKINSON,1962-09-08,CTKAattfT,5118994567,4385684625,5483700710,30815 BOTTLE ROCK DRIVE,,CHOUDRANT,LA,71227340086,perla.atkinson@a.co
13371731,PRIMARY,BELLA WARE,1969-01-15,R5aEDGCss,6355954170,6355954170,6355954170,21576 GLENDHU HIGHWAY,APT 724,IOWA,LA,70647605668,bella.ware@a.co
13476532,PRIMARY,EMILIANO CHARLES,1936-10-30,QeIgSuazj,9824504443,,9824504443,39735 PANGATOTARA DRIVE,,HAIKU,HI,96708562013,emiliano.charles@a.co
13489120,PRIMARY,Misha Winters,1981-10-09,9YUzqQDmI,,,,64628 OWETEA STREAM DR,,LINDENHURST,NY,11757412245,misha.winters@a.co
13517856,PRIMARY,Arianna Curry,1940-09-26,r8CzUQGNB,305524003,5408677080,305524003,98974 PARIKOTUKU POINT CT,APT 511,BRONX,NY,10460535935,arianna.curry@a.co
13697803,PRIMARY,Derrick Freeman,1959-11-28,iE78yV9Sw,5926008053,8839131630,,92346 TAWEKA STREAM CT,APT 1403,BOZEMAN,MT,59718755713,derrick.freeman@a.co
14105524,PRIMARY,Logan Proctor,1938-09-19,YTQ0XpFhD,9283312978,,,44533 PAUANUI BEACH ROAD,,LA PINE,OR,97739278989,logan.proctor@a.co
14184872,PRIMARY,Jesse Malone,1970-04-26,HyQ8I7V0m,7656363234,,7656363234,55665 PARIKOTUKU POINT LN,,SANTA FE SPRINGS,CA,90670034545,jesse.malone@a.co
14250864,PRIMARY,Beckham Burnett,1956-05-16,Py3p63Tl8,1021261093,9031321043,4175070029,81180 MITCHELL HILL CT,APT 711,LEWISVILLE,TX,75056570949,beckham.burnett@a.co
14358820,PRIMARY,Aliza Mcmahon,1941-10-24,atMBHvqiF,890402255,8010329071,5133690650,23318 MOUNT MORSE ALLEY,APT 277,WINCHESTER,MA,1890170401,aliza.mcmahon@a.co
14436553,PRIMARY,pablo wallace,1966-03-16,XyEzG9kkL,5498051653,5498051653,,83514 LOWER WAIOHINE TRACK LANE,,MOOERS,NY,12958370804,pablo.wallace@a.co
14512757,PRIMARY,zavier ross,1957-03-18,hmCZqp5xs,6634533422,9548423241,,26819 MOUNT SAINT MARY RD,,PACIFIC GROVE,CA,93950441761,zavier.ross@a.co
14564528,PRIMARY,tianna dillon,1979-07-23,yMmSyYQ9z,,,1790222343,80778 HARRIS STREAM CT,,BONSALL,CA,92003352171,tianna.dillon@a.co
14578075,PRIMARY,reese coleman,1968-04-14,y0WB53DW5,969284122,236588623,,31049 MATAHUI POINT DRIVE,,RUTH,NV,89319042323,reese.coleman@a.co
14578557,PRIMARY,april barnes,1959-03-13,iQCHzRgHw,6308914762,8397914933,9762653850,29961 CARRINGTON RIDGE COURT,APT 482,SEWELL,NJ,8080216502,april.barnes@a.co
14665218,PRIMARY,christian rios,1968-07-08,bYeUAqC0C,9607746562,,9607746562,90538 KAKAHU LIME KILN LANE,APT 1112,MOUNTAIN HOME,AR,72653602866,christian.rios@a.co
14733103,PRIMARY,laurence hubbard,1971-04-10,yx3lG3tom,8606799330,8606571512,,78827 HOSSACK RIVER CT,,NEWARK,OH,43055927328,laurence.hubbard@a.co
14738835,PRIMARY,dale woods,1933-07-03,suOzI5BYA,9569962073,,,93591 MATAMAU DOMAIN ROAD,APT 1248,BETHEL ISLAND,CA,94511064242,dale.woods@a.co
14753939,PRIMARY,silas frank,1968-01-23,sD7mAKgxF,7888438237,2777265467,1861694767,33672 RANGIHOUA BAY LN,,LAREDO,TX,78043500410,silas.frank@a.co
14878997,PRIMARY,janiyah webster,1978-11-24,HIuniO6eC,,,196384644,16980 RED HILLS RIDGE RD,,LEES SUMMIT,MO,64064163224,janiyah.webster@a.co
14892548,PRIMARY,gracie mcclain,1959-07-02,1HIBeGSoz,,,8242688120,88043 OTUATAKAHI BLVD,,MINNEAPOLIS,MN,55412101648,gracie.mcclain@a.co
15020491,PRIMARY,macie wilkerson,1941-03-12,BxOPLkTjS,308933327,,,9404 RUAHOATA STREAM ST,,POST FALLS,ID,83854537415,macie.wilkerson@a.co
15121402,PRIMARY,laylah phelps,1963-01-16,kia24fkuF,8119028589,9355943890,,53347 SUMMER HILLS ROAD,,FORKED RIVER,NJ,8731192208,laylah.phelps@a.co
15121403,SECONDARY,maximilian koch,1965-05-07,AtkESw744,8119028589,,,53347 SUMMER HILLS ROAD,,FORKED RIVER,NJ,8731192208,
15251762,PRIMARY,Terry Farley,1952-02-29,XAc2cwqlB,1677466710,,,1261 PAKIRI LN,,MULBERRY,FL,33860008484,
15263328,PRIMARY,Damion Costa,1958-12-24,hQMfqUMmT,4043311036,,,67957 PARIMATA BAY BLVD,APT 1257,JERSEY CITY,NJ,7304334199,
15418141,PRIMARY,Izayah Levine,1921-10-27,jtkrl9TCE,7560680100,,,97607 NATHANS BRIDGE HWY,,CEDAR CITY,UT,84721565854,
15418142,AUTHORIZED USER,Bailey Woodward,1955-03-31,8Xa6kxF4j,7560680100,,,97607 NATHANS BRIDGE HWY,APT 689,CEDAR CITY,UT,84721565854,
15462952,PRIMARY,Brooks Levine,1943-07-22,XdKSa0m2F,4410609773,8479634308,,62237 TANGITU CT,APT 860,MELBOURNE,FL,32934711614,
15462953,SECONDARY,Taslima Rice,1945-05-16,05kryqXvn,9274604995,,,62237 TANGITU CT,,MELBOURNE,FL,32934711614,
15516447,PRIMARY,Hania Corona,1959-03-27,2M1mppRee,9247223329,,,86217 BILLABONG HWY,,WEARE,NH,3281595145,
15516448,AUTHORIZED USER,Deacon Reese,1945-03-26,,9247223329,,,86217 BILLABONG HWY,APT 1347,WEARE,NH,3281595145,
15528786,PRIMARY,Eden Avery,1921-12-09,IEMMj4sZe,1345569723,,,10174 DUNDLE HILL CIR,,JACKSONVILLE,FL,32216254120,
15724585,PRIMARY,Slade Mcintyre,1926-02-12,2XC8QdCPK,2180143853,,,74571 PAERATA RIDGE DRIVE,,ROCKY POINT,NC,28457833068,
15805435,SECONDARY,Tristian Zhang,1963-02-17,ZpQkpWHPd,2345849650,,,65033 MANGAORAPA STREAM LANE,,CHESHIRE,CT,6410126595,
15809647,PRIMARY,Kaeden Soto,1974-07-24,3qAjHZNx5,2415207834,,,40058 MARATEA POINT CIRCLE,,SAN ANTONIO,TX,78230151815,
15951946,PRIMARY,Malikah Conrad,1951-05-16,hAIyCgS4t,1689775988,,,78362 KILGOURS POINT ALLEY,,ASHEBORO,NC,27205180891,
16460829,PRIMARY,Cassius Francis,1949-08-21,2eyEyf7Rl,9824565665,,,28603 PARARAKI STREAM RD,APT 1017,HOMELAND,CA,92548216161,
16671866,PRIMARY,Bernard Barker,1942-05-08,Btg6Nh8wd,7916518243,,,40421 RUAHINE STREAM ALLEY,APT 732,BROOKLYN,NY,11214655199,
17021170,PRIMARY,Paige Hodge,1954-06-29,aquRCJYdV,322652492,6345966289,,49410 MATAHIWI MARAE WAY,,BARRE,VT,5641041616,
17221044,PRIMARY,Amaris Bradshaw,1946-08-05,qUg6Sl5gf,6398955182,7215666162,,31323 BRACKEN BRAE ALLEY,APT 331,MEQUON,WI,53092277027,
17221045,SECONDARY,Noah Rocha,1951-05-20,BdeBkP0fe,6398955182,,,51882 PAKOHE LIMEWORKS DRIVE,,SPRING GREEN,WI,53588009595,
17223165,PRIMARY,Arnas Coulson,1961-03-10,2MAMxe3Fc,8064878158,,,55143 EPISODE GLEN CIRCLE,APT 539,NORTH CONWAY,NH,3860158686,
17226287,SECONDARY,Aylin Welch,1946-06-01,1q5IqSohr,9179288885,,,67482 RUATURO STREAM CT,APT 676,GARDEN GROVE,CA,92845223211,
17296071,PRIMARY,Aryana Parrish,1979-02-20,qhm5NfCS5,6496465231,9525548348,6496465231,10474 SCRUB BURN RD,APT 559,BRONSON,FL,32621752361,
17634688,PRIMARY,Gillian Montes,1952-01-19,3E9M2OUYf,6098080392,4053363399,,66983 MARAETAHIA STREAM COURT,,SILVER SPRING,MD,20910130603,
17675635,PRIMARY,Charlie Osborn,1948-11-17,3T1TClCJE,5399468778,5133576684,,43720 GRASSMERE COURT,APT 1079,OXFORD,MA,1540150027,
17706125,PRIMARY,Princess Spencer,1959-06-08,9uebxdWz6,1424428733,4309533103,,56602 GOOSEY STREAM WAY,,EL SEGUNDO,CA,90245445318,
18049942,PRIMARY,Shaun Carroll,1964-12-18,cDI8NSeNC,9472120073,9472120073,9472120073,86259 MOUNT BROWN CREEK BLVD,,MECHANICSBURG,PA,17055564415,
18312278,PRIMARY,Sammy Spears,1965-06-28,He1cJuySr,1538450084,,,82554 ANYBODY CREEK CIRCLE,,MELBOURNE,FL,32904903481,
18312279,AUTHORIZED USER,Chantelle Lyons,1959-11-22,J8uaBx9jr,8477735663,197816841,,82554 ANYBODY CREEK CIRCLE,APT 1063,MELBOURNE,FL,32904903481,
18819309,PRIMARY,Nathaly Sandoval,1961-06-29,kmwwyWSU5,8492492665,,,59797 MOTUKARAKA ISLAND ROAD,,ALBANY,OR,97322710374,
18819310,AUTHORIZED USER,Karissa Bradley,,Chs9wILbU,8492492665,,,59797 MOTUKARAKA ISLAND ROAD,,ALBANY,OR,97322710374,
18851811,PRIMARY,Audrey Cline,1936-01-28,hmmGsM81h,1458544761,,,58046 MOSES CREEK WAY,APT 610,HUNTLEY,IL,60142080101,
18857618,PRIMARY,Bryant Sanchez,1975-12-06,0uuIsIBLg,456660710,,,15702 LADY ALICE ISLAND LANE,APT 876,SHOREWOOD,IL,60404816722,
18887789,AUTHORIZED USER,Walter Taylor,,,9728002927,,,53598 HOLME STATION BRIDGE STREET,,NAPLES,FL,34110335851,
19225660,SECONDARY,Nora Vance,1949-07-13,sqqq0iioQ,5639248251,,,44106 PUKEHUIA PA ALLEY,,KENT,WA,98031392311,
19726760,PRIMARY,Alia Maldonado,1964-09-16,aQ3xF0D8t,2348387795,,,37061 TROTTERS CREEK CIR,APT 237,SPANISH FORT,AL,36527577540,
19880490,PRIMARY,Ralph Williams,1963-04-23,KA71IT3bw,6346989308,,,45200 ELFORD CREEK CT,,CIRCLE PINES,MN,55014195465,
19880491,AUTHORIZED USER,Dwayne Rowland,1963-02-09,,6346989308,,,45200 ELFORD CREEK CT,,CIRCLE PINES,MN,55014195465,
19890506,PRIMARY,Manraj Mcghee,1948-01-19,qy13STrM8,2728062056,,,29794 HARRIES BAY COURT,,BEDFORD,OH,44146595941,
20246121,PRIMARY,Jax Gamble,1947-05-05,kI3akBFqr,6444778708,,,91271 BENHOLM BLVD,,MILWAUKEE,WI,53215270951,
21218727,SECONDARY,Cade Aguilar,1972-06-12,3xCgUiEGF,7378412068,2553607794,,92460 BANDOLERO COL STREET,APT 896,CHICKAMAUGA,GA,30707463190,
21389705,PRIMARY,Fleur Floyd,1960-09-24,XxqgBcC62,9258411327,,,47845 PARASOL CREEK STREET,,SWANTON,VT,5488876554,
21455697,PRIMARY,Kyle Clarke,1950-11-27,C4O6duQCE,,,,67585 PARKINSONS LAKE STREET,,LONG BEACH,CA,90810270821,
21498988,PRIMARY,Logan Simon,1940-08-27,9M7fQH0vX,3359793508,,,96506 PONGS CREEK BLVD,,ZEBULON,NC,27597562147,
21748021,PRIMARY,Luna Gomez,1952-03-05,AdEW7vVyQ,6434705376,,,15084 BRAEVAL RD,,CHAGRIN FALLS,OH,44022212275,
21902550,PRIMARY,Jase Bell,1949-03-21,8mCSkP0Br,6810294436,,,44385 MANSE BUSH RD,,CONCRETE,WA,98237947078,
21911586,PRIMARY,Donavan Shepherd,1937-09-29,sLI7QfWYu,2439306441,,,77802 OHUI SIDING BLVD,,NEW YORK,NY,10021387451,
21912202,PRIMARY,Frankie Frazier,1961-03-20,bYmWKWUVT,8474920264,,,58274 ROTTEN RIDGE WAY,,SENECA,SC,29678152720,
22089089,PRIMARY,Clare Friedman,1953-09-19,cyKVKEwLw,1768957039,,,22759 LEANING ROCK CREEK DRIVE,APT 1137,HIGHLAND LKS,NJ,7422134339,
22121767,PRIMARY,Helen Randolph,1981-07-02,2u9vuRi6x,205348081,,,33224 THREE CORNERS ALLEY,,NORTH HOLLYWOOD,CA,91605517603,
22413282,SECONDARY,Kenna Chang,1948-11-21,BPyDNY6bb,819498419,,,78794 SWEETACRES CIR,,ESCONDIDO,CA,92029226763,
22437989,PRIMARY,Adeline Lee,1966-10-10,Q4Ew2vK8q,5735069042,,,85191 CASTLE BASIN LANE,APT 71,VICTORIA,TX,77905060412,
22561241,PRIMARY,Deja Mack,1958-06-05,Q4W2aHhdk,7447548090,7447548090,7447548090,15138 BULLS CIRCLE,APT 1366,SAINT SIMONS ISLAND,GA,31522371846,
23071398,PRIMARY,Adelyn Austin,1941-04-23,pemc74ALQ,1644796798,,,92488 KENNAWAY STREAM COURT,APT 75,CHASKA,MN,55318286452,
23471400,PRIMARY,Jaidyn Gonzalez,1946-08-17,3iK7AUDv3,6266021676,,,54469 OHINETAHA BAY ALLEY,,WILSONVILLE,OR,97070863328,
23548749,PRIMARY,Bridget Kaiser,1942-12-16,qiWjlb8mk,6352196324,,,31476 MAKURI HIGHWAY,APT 827,KINGSPORT,TN,37664452137,
23658727,PRIMARY,Barnaby Cowan,1938-06-20,iqsjbriU3,5663214233,,,77488 MAUD PASS RD,APT 691,ROXBORO,NC,27574815460,
23727102,PRIMARY,King Faulkner,1936-10-28,3eUmdDDpE,5927289888,,,49700 STENEY VOE BLVD,,BOCA RATON,FL,33433512429,
23727103,AUTHORIZED USER,Logan Salazar,1935-03-13,iPAFPzWkS,5447909918,,,61542 LAKE RUBY STREET,,BOCA RATON,FL,33498160974,
24049694,PRIMARY,Roy Mercer,1953-02-13,9paK2MNg4,91394618,,,25959 MILLINGTON CREEK CIRCLE,,FAIRVIEW,MI,48621979612,
24049695,AUTHORIZED USER,Eleanor Chambers,1954-02-20,ae972MPSA,91394618,1196586793,,25959 MILLINGTON CREEK CIRCLE,,FAIRVIEW,MI,48621979612,
24166621,SECONDARY,Frances Gomez,1960-09-05,r5978NHwg,8325897018,,9242824442,49538 CLOVER DOWNS BLVD,,SIOUX CITY,IA,51106340816,
24858792,AUTHORIZED USER,Gavin Orozco,1980-08-06,1Lqy3JBFc,8640095869,,,51058 HERBERT RANGE RD,,HUMBLE,TX,77346380815,
25023965,PRIMARY,Shaan Gale,1947-04-13,PxMx28PFL,8293242138,,,26168 CROOKSTON BURN DR,,MONTGOMERY,AL,36106251935,
25046414,PRIMARY,Garrett Beltran,1963-12-23,pDoYp4JMd,9599410658,,,62827 EMAUHA POINT ST,,COTTONWOOD,AZ,86326125353,
25756290,PRIMARY,Nadia Cross,1963-01-02,qXMGvxq7s,4376972761,,,49595 PARINGA RIVER COURT,,SAINT LOUIS,MO,63109396453,
25810114,PRIMARY,Krystal Brock,1936-01-20,IAosvbQ9u,2728944228,,,21216 RENATA FORKS HWY,,OBERLIN,OH,44074111402,
25915467,PRIMARY,Alex Bonilla,1948-02-14,YLCG4ZmNE,5210794256,,6135647496,61008 PARIKIMAI LANE,APT 195,NORTH SMITHFIELD,RI,2896686924,
25935733,PRIMARY,Agustin Cline,1937-06-22,P5WJNsYMf,7734261498,,,7405 THEODORE CREEK ROAD,APT 115,BOYNTON BEACH,FL,33437141327,
25964084,SECONDARY,Bria Shields,1957-04-17,Ahm38kBhE,8552223717,,,514 MANGAONE SIDING LN,APT 815,E BRUNSWICK,NJ,8816135213,
26308381,SECONDARY,Jovan Ward,1971-01-16,Hm99fJqJS,7056696484,,,61811 ECLIPSE SPUR LANE,,WINTER GARDEN,FL,34787564054,
26319085,PRIMARY,Jerimiah Warren,1956-08-11,hxCKZxekg,6349461779,,,36383 MATAKOHE RIVER STREET,,CHANHASSEN,MN,55317764268,
